Timestamp,Elastic-VM,Logging-VM,SvcProxy-VM1,SvcProxy-VM0
08/02/2025 17:52,8.83,7.76,0.6,0.66
08/02/2025 17:53,8.38,7.97,0.61,0.435
08/02/2025 17:54,8.27,7.465,0.605,0.445
08/02/2025 17:55,10.13,7.595,0.58,9.125
08/02/2025 17:56,9.435,7.955,10.19,0.52
08/02/2025 17:57,8.855,7.985,2.07,0.635
08/02/2025 17:58,7.95,8.155,2.11,0.44
08/02/2025 17:59,7.445,7.3,1.455,0.44
08/02/2025 18:00,7.36,7.305,0.59,2.32
08/02/2025 18:01,10.92,8.015,0.69,0.895
08/02/2025 18:02,11.05,9.81,0.59,0.65
08/02/2025 18:03,10.28,9.545,0.605,0.495
08/02/2025 18:04,9.69,8.8,0.485,0.435
08/02/2025 18:05,10.25,9.39,0.675,0.5
08/02/2025 18:06,9.585,8.145,0.625,0.505
08/02/2025 18:07,8.38,7.59,0.48,0.57
08/02/2025 18:08,7.885,7.64,0.61,0.445
08/02/2025 18:09,8.035,7.365,0.605,0.445
08/02/2025 18:10,9.155,7.33,0.48,5.18
08/02/2025 18:11,10.1,7.705,6.875,0.745
08/02/2025 18:12,7.525,7.215,0.645,0.73
08/02/2025 18:13,8.925,6.98,0.715,0.45
08/02/2025 18:14,7.98,7.875,0.645,0.445
08/02/2025 18:15,7.8,7.24,0.48,0.58
08/02/2025 18:16,8.835,7.84,0.485,0.5
08/02/2025 18:17,10.505,7.845,0.615,0.62
08/02/2025 18:18,8.005,7.62,0.61,0.445
08/02/2025 18:19,7.87,7.94,0.62,0.44
08/02/2025 18:20,8.625,8.16,,0.495
08/02/2025 18:21,8.58,7.035,0.61,0.475
08/02/2025 18:22,8.09,7.19,0.605,0.6
08/02/2025 18:23,8.365,7.95,0.55,0.44
08/02/2025 18:24,9.355,7.455,0.515,0.44
08/02/2025 18:25,11.67,7.675,0.47,7.655
08/02/2025 18:26,12.975,7.38,7.925,2.065
08/02/2025 18:27,11.785,7.345,0.585,3.21
08/02/2025 18:28,10.275,7.675,0.615,0.71
08/02/2025 18:29,10.02,7.585,0.525,0.445
08/02/2025 18:30,11.635,7.43,0.47,0.54
08/02/2025 18:31,10.375,7.42,0.68,0.48
08/02/2025 18:32,10.775,7.395,0.48,0.635
08/02/2025 18:33,11.36,7.63,0.555,0.43
08/02/2025 18:34,10.395,7.91,0.52,0.485
08/02/2025 18:35,9.58,7.115,0.665,0.49
08/02/2025 18:36,9.415,7.315,0.61,0.47
08/02/2025 18:37,9.26,7.5,0.49,0.62
08/02/2025 18:38,9.75,7.885,0.585,0.43
08/02/2025 18:39,8.125,7.62,0.61,0.43
08/02/2025 18:40,7.83,7.365,0.58,5.1
08/02/2025 18:41,9.055,7.47,5.36,0.525
08/02/2025 18:42,9.58,7.42,0.645,0.64
08/02/2025 18:43,10.65,7.73,0.575,0.435
08/02/2025 18:44,15.05,7.185,0.64,0.43
08/02/2025 18:45,14.055,7.27,1.16,0.44
08/02/2025 18:46,12.985,7.64,0.49,0.495
08/02/2025 18:47,12.3,7.79,0.47,0.65
08/02/2025 18:48,9.385,7.345,0.555,0.51
08/02/2025 18:49,10.405,7.01,0.615,1.115
08/02/2025 18:50,13.75,7.56,0.535,0.52
08/02/2025 18:51,9.65,7.555,0.55,0.46
08/02/2025 18:52,12.46,7.9,0.59,0.56
08/02/2025 18:53,12.715,7.12,0.555,0.435
08/02/2025 18:54,8.635,7.545,0.64,0.44
08/02/2025 18:55,12.205,7.445,0.475,7.705
08/02/2025 18:56,9.1,7.62,7.835,0.525
08/02/2025 18:57,8.85,7.32,1.14,0.695
08/02/2025 18:58,8.54,7.345,3.28,0.435
08/02/2025 18:59,9.18,7.545,3.535,0.44
08/02/2025 19:00,8.835,7.475,0.67,0.48
08/02/2025 19:01,9.845,8.79,0.63,2.815
08/02/2025 19:02,10.12,8.39,0.475,0.68
08/02/2025 19:03,10.725,8.46,0.565,0.5
08/02/2025 19:04,9.665,9.275,0.53,0.45
08/02/2025 19:05,10.795,9.36,,0.505
08/02/2025 19:06,10.03,8.025,0.66,0.49
08/02/2025 19:07,9.15,7.545,0.52,0.56
08/02/2025 19:08,7.79,7.39,0.555,0.445
08/02/2025 19:09,10.42,7.225,0.53,0.445
08/02/2025 19:10,9.845,7.59,0.59,6.54
08/02/2025 19:11,9.24,7.105,5.305,0.575
08/02/2025 19:12,10.635,7.3,0.705,0.645
08/02/2025 19:13,7.83,7.185,0.735,0.44
08/02/2025 19:14,9.08,7.87,0.645,0.445
08/02/2025 19:15,10.81,7.345,0.49,0.59
08/02/2025 19:16,10.645,7.425,0.475,0.505
08/02/2025 19:17,9.965,7.69,0.475,0.665
08/02/2025 19:18,8.825,7.59,0.555,0.44
08/02/2025 19:19,9.875,8.005,0.61,0.45
08/02/2025 19:20,7.22,7.25,0.595,0.48
08/02/2025 19:21,8.915,7.045,0.81,0.48
08/02/2025 19:22,8.825,7.385,0.47,0.95
08/02/2025 19:23,8.305,7.385,0.47,0.44
08/02/2025 19:24,8.985,7.125,0.59,0.445
08/02/2025 19:25,9.765,7.225,0.575,7.73
08/02/2025 19:26,8.87,7.49,6.94,0.635
08/02/2025 19:27,9.31,7.465,2.96,0.63
08/02/2025 19:28,9.58,7.705,0.6,2.435
08/02/2025 19:29,9.595,7.29,0.615,2.17
08/02/2025 19:30,8.465,7.04,0.475,0.58
08/02/2025 19:31,9.965,7.43,0.555,0.54
08/02/2025 19:32,9.28,7.655,1.245,0.635
08/02/2025 19:33,8.24,7.335,0.47,0.445
08/02/2025 19:34,7.96,7.295,0.595,0.485
08/02/2025 19:35,10.245,7.465,0.485,0.495
08/02/2025 19:36,9.62,7.35,0.77,0.475
08/02/2025 19:37,9.995,7.355,0.57,0.515
08/02/2025 19:38,8.02,7.125,0.585,0.435
08/02/2025 19:39,7.895,7.355,0.66,0.445
08/02/2025 19:40,8.145,7.15,0.585,5.115
08/02/2025 19:41,8.385,7.545,5.315,0.54
08/02/2025 19:42,9.5,7.08,0.53,0.66
08/02/2025 19:43,10.105,7.22,0.72,0.45
08/02/2025 19:44,9.415,7.325,0.59,0.445
08/02/2025 19:45,8.195,7.295,0.455,0.5
08/02/2025 19:46,8.49,7.465,0.54,0.535
08/02/2025 19:47,8.515,7.06,0.455,0.685
08/02/2025 19:48,8.185,7.375,0.46,0.44
08/02/2025 19:49,8.41,7.625,0.57,0.55
08/02/2025 19:50,11.51,7.585,0.465,0.485
08/02/2025 19:51,8.615,6.89,0.585,0.53
08/02/2025 19:52,9.61,7.24,1.035,0.565
08/02/2025 19:53,9.685,7.865,0.585,0.445
08/02/2025 19:54,7.955,7.445,0.61,0.45
08/02/2025 19:55,8.2,7.41,0.573333333,7.595
08/02/2025 19:56,7.37,7.625,7.385,0.57
08/02/2025 19:57,10.305,7.35,0.79,0.65
08/02/2025 19:58,8.54,7.17,0.66,0.44
08/02/2025 19:59,9.435,8.23,3.16,0.445
08/02/2025 20:00,8.7,7.185,2.985,0.48
08/02/2025 20:01,10.145,7.615,1.49,2.85
08/02/2025 20:02,10.23,9.18,0.625,0.59
08/02/2025 20:03,11.47,8.975,0.565,0.505
08/02/2025 20:04,10.64,9.825,0.585,0.445
08/02/2025 20:05,9.835,8.89,0.6,0.445
08/02/2025 20:06,9.965,7.855,0.685,0.53
08/02/2025 20:07,8.395,7.38,0.46,0.58
08/02/2025 20:08,9.225,7.62,0.58,0.94
08/02/2025 20:09,9.435,7.39,0.585,0.465
08/02/2025 20:10,9.055,6.99,0.56,5.105
08/02/2025 20:11,10.07,7.665,5.225,0.64
08/02/2025 20:12,9.135,7.265,0.635,0.6
08/02/2025 20:13,8.475,7.335,0.64,0.45
08/02/2025 20:14,7.465,6.96,0.76,0.45
08/02/2025 20:15,8.18,7.015,0.585,0.55
08/02/2025 20:16,9.75,7.22,0.48,0.555
08/02/2025 20:17,12.105,7.87,0.46,0.63
08/02/2025 20:18,8.75,7.355,0.445,0.5
08/02/2025 20:19,8.23,7.265,0.76,0.435
08/02/2025 20:20,7.74,7.375,0.755,0.44
08/02/2025 20:21,8.175,7.285,0.89,0.475
08/02/2025 20:22,8.245,7.525,0.75,0.61
08/02/2025 20:23,8.14,6.875,0.505,0.485
08/02/2025 20:24,7.875,7.12,0.57,0.445
08/02/2025 20:25,7.935,7.055,0.445,9.105
08/02/2025 20:26,9.455,7.455,7.66,0.545
08/02/2025 20:27,12.54,7.26,0.565,0.695
08/02/2025 20:28,8.27,7.355,0.69,0.445
08/02/2025 20:29,8.075,7.38,0.58,0.87
08/02/2025 20:30,7.92,7.165,0.45,2.95
08/02/2025 20:31,8.315,7.4,0.445,1.475
08/02/2025 20:32,7.945,6.83,0.45,0.63
08/02/2025 20:33,8.685,7.16,0.44,0.475
08/02/2025 20:34,9.805,7.48,0.59,0.48
08/02/2025 20:35,8.615,7.41,0.465,0.485
08/02/2025 20:36,9.54,6.95,0.75,0.48
08/02/2025 20:37,7.635,7.06,0.465,0.555
08/02/2025 20:38,9.545,7.4,0.46,0.48
08/02/2025 20:39,7.795,7.28,0.665,0.44
08/02/2025 20:40,8.39,7.825,0.46,5.115
08/02/2025 20:41,7.775,6.855,6.72,0.54
08/02/2025 20:42,9.495,7.06,0.64,0.61
08/02/2025 20:43,12.275,7.295,0.65,0.44
08/02/2025 20:44,9.21,7.715,0.58,0.455
08/02/2025 20:45,9.035,7.1,0.475,0.49
08/02/2025 20:46,9.15,7.37,0.54,0.525
08/02/2025 20:47,9.57,7.415,0.56,0.58
08/02/2025 20:48,11.895,7.75,0.465,0.49
08/02/2025 20:49,9.365,7.34,0.575,0.44
08/02/2025 20:50,8.905,6.9,0.46,0.575
08/02/2025 20:51,13.5,7.085,0.51,0.535
08/02/2025 20:52,14.33,7.225,0.575,0.545
08/02/2025 20:53,12.03,7.59,0.46,0.48
08/02/2025 20:54,11.975,7.37,0.715,0.445
08/02/2025 20:55,10.48,7.605,0.47,7.495
08/02/2025 20:56,8.745,7.355,7.655,0.615
08/02/2025 20:57,8.805,7.735,0.505,0.66
08/02/2025 20:58,11.085,7.6,0.66,0.455
08/02/2025 20:59,11.29,7.245,0.63,0.445
08/02/2025 21:00,12.45,7.19,2.77,0.43
08/02/2025 21:01,10.705,8.5,1.335,2.785
08/02/2025 21:02,11.05,9.975,3.105,0.645
08/02/2025 21:03,12.295,9.57,0.9,0.55
08/02/2025 21:04,10.16,9.04,0.575,0.45
08/02/2025 21:05,10.69,9.325,0.6,0.455
08/02/2025 21:06,10.85,8.33,0.67,0.51
08/02/2025 21:07,10.245,7.655,0.46,0.57
08/02/2025 21:08,12.115,7.565,0.575,0.44
08/02/2025 21:09,12.985,7.38,0.54,0.445
08/02/2025 21:10,9.305,7.645,0.605,5.09
08/02/2025 21:11,8.67,7.87,5.145,0.575
08/02/2025 21:12,10.225,7.44,0.53,0.655
08/02/2025 21:13,8.405,7.5,0.64,0.5
08/02/2025 21:14,8.625,7.73,1.855,0.44
08/02/2025 21:15,10.33,7.43,0.74,0.685
08/02/2025 21:16,10.39,7.81,0.465,0.6
08/02/2025 21:17,10.505,7.735,0.485,0.63
08/02/2025 21:18,9.54,7.925,0.46,0.5
08/02/2025 21:19,8.8,7.96,0.71,0.45
08/02/2025 21:20,10.22,7.775,0.695,0.5
08/02/2025 21:21,10.42,7.3,0.91,0.475
08/02/2025 21:22,10.415,7.285,,0.615
08/02/2025 21:23,10.375,7.58,0.6525,0.49
08/02/2025 21:24,9.6,7.92,0.535,0.445
08/02/2025 21:25,8.445,7.805,0.615,7.565
08/02/2025 21:26,8.185,7.395,7.61,0.575
08/02/2025 21:27,8.385,7.845,0.67,0.67
08/02/2025 21:28,9.75,7.82,0.71,0.455
08/02/2025 21:29,9.475,7.87,0.55,0.44
08/02/2025 21:30,10.035,7.73,0.625,0.455
08/02/2025 21:31,10.855,7.705,0.535,1.63
08/02/2025 21:32,9.0,7.38,0.565,3.005
08/02/2025 21:33,8.665,7.525,0.455,0.805
08/02/2025 21:34,8.165,7.935,0.54,0.49
08/02/2025 21:35,8.57,7.235,0.59,0.45
08/02/2025 21:36,8.31,7.405,0.75,0.475
08/02/2025 21:37,11.16,7.915,0.565,0.535
08/02/2025 21:38,12.47,8.25,0.57,0.43
08/02/2025 21:39,8.01,7.33,0.615,0.435
08/02/2025 21:40,8.36,8.51,0.505,6.625
08/02/2025 21:41,8.79,7.48,5.205,0.51
08/02/2025 21:42,8.24,7.74,0.525,0.65
08/02/2025 21:43,9.005,7.75,0.535,0.495
08/02/2025 21:44,10.865,7.215,0.545,0.455
08/02/2025 21:45,10.095,7.305,0.6,0.445
08/02/2025 21:46,10.715,7.85,0.585,0.455
08/02/2025 21:47,9.03,7.69,0.57,0.625
08/02/2025 21:48,9.52,7.655,0.455,0.485
08/02/2025 21:49,7.825,7.46,0.52,0.46
08/02/2025 21:50,10.415,7.3,0.61,0.455
08/02/2025 21:51,9.82,7.49,0.585,0.6
08/02/2025 21:52,9.25,7.59,0.555,0.58
08/02/2025 21:53,11.42,7.335,0.575,0.46
08/02/2025 21:54,10.765,7.225,0.54,0.46
08/02/2025 21:55,9.3,7.655,0.505,7.725
08/02/2025 21:56,10.515,7.695,8.29,0.505
08/02/2025 21:57,9.46,8.105,1.57,0.655
08/02/2025 21:58,10.245,7.72,0.54,0.5
08/02/2025 21:59,10.26,7.79,0.555,0.455
08/02/2025 22:00,10.06,7.315,2.95,0.45
08/02/2025 22:01,11.095,8.645,0.72,2.74
08/02/2025 22:02,10.545,8.59,0.465,0.73
08/02/2025 22:03,11.55,8.66,1.85,0.52
08/02/2025 22:04,11.07,9.14,2.79,0.46
08/02/2025 22:05,9.55,8.7,1.005,0.46
08/02/2025 22:06,10.6,7.505,0.58,0.505
08/02/2025 22:07,11.16,7.175,0.575,0.59
08/02/2025 22:08,8.695,7.425,0.58,0.45
08/02/2025 22:09,8.93,7.545,0.535,0.455
08/02/2025 22:10,8.21,7.54,0.625,5.095
08/02/2025 22:11,9.005,6.77,5.1,0.565
08/02/2025 22:12,8.53,6.95,0.53,0.705
08/02/2025 22:13,8.76,7.4,0.695,0.45
08/02/2025 22:14,8.47,7.485,0.65,0.45
08/02/2025 22:15,8.715,7.375,0.51,0.605
08/02/2025 22:16,8.73,7.025,0.545,0.5
08/02/2025 22:17,7.21,7.555,0.575,0.64
08/02/2025 22:18,8.33,7.765,0.6,0.455
08/02/2025 22:19,7.87,7.76,1.155,0.45
08/02/2025 22:20,8.57,7.215,0.53,0.49
08/02/2025 22:21,8.265,7.035,0.515,0.5
08/02/2025 22:22,8.145,7.17,0.57,1.44
08/02/2025 22:23,9.475,7.62,0.555,0.45
08/02/2025 22:24,8.63,7.505,0.535,0.45
08/02/2025 22:25,7.29,6.945,0.495,7.68
08/02/2025 22:26,8.68,7.275,7.425,0.61
08/02/2025 22:27,9.26,7.67,0.635,0.755
08/02/2025 22:28,8.515,7.145,0.58,0.505
08/02/2025 22:29,7.05,6.79,0.55,0.45
08/02/2025 22:30,7.655,7.005,0.635,0.505
08/02/2025 22:31,8.105,7.155,0.465,0.5
08/02/2025 22:32,10.255,7.29,0.57,0.635
08/02/2025 22:33,9.08,7.37,0.575,1.845
08/02/2025 22:34,7.235,7.07,0.545,2.805
08/02/2025 22:35,7.525,7.155,0.515,0.515
08/02/2025 22:36,7.16,7.195,0.675,0.435
08/02/2025 22:37,9.255,7.4,0.58,0.58
08/02/2025 22:38,8.24,6.965,0.59,0.445
08/02/2025 22:39,9.71,7.015,0.62,0.45
08/02/2025 22:40,8.17,7.13,0.505,5.135
08/02/2025 22:41,7.46,7.565,5.11,0.545
08/02/2025 22:42,7.835,7.84,0.525,0.71
08/02/2025 22:43,8.055,7.155,0.54,0.495
08/02/2025 22:44,7.845,7.69,0.55,0.45
08/02/2025 22:45,9.59,7.935,0.495,0.49
08/02/2025 22:46,9.885,7.355,0.585,0.44
08/02/2025 22:47,14.7,8.25,0.46,0.62
08/02/2025 22:48,13.315,7.265,0.46,0.54
08/02/2025 22:49,12.325,7.21,0.53,0.455
08/02/2025 22:50,9.695,7.435,0.495,0.485
08/02/2025 22:51,9.935,6.76,0.51,0.5
08/02/2025 22:52,9.9,6.815,0.45,0.715
08/02/2025 22:53,14.22,7.43,0.57,0.45
08/02/2025 22:54,9.79,7.22,0.54,0.47
08/02/2025 22:55,9.775,7.2,0.49,9.32
08/02/2025 22:56,10.455,7.07,7.515,0.535
08/02/2025 22:57,10.275,7.25,0.615,0.665
08/02/2025 22:58,15.935,7.255,0.765,0.455
08/02/2025 22:59,13.965,8.52,0.55,0.455
08/02/2025 23:00,10.73,7.15,2.75,0.485
08/02/2025 23:01,9.375,7.82,0.71,2.715
08/02/2025 23:02,9.455,8.525,0.45,0.805
08/02/2025 23:03,14.15,8.665,0.45,5.625
08/02/2025 23:04,12.02,9.625,0.53,0.87
08/02/2025 23:05,10.495,8.74,2.65,0.66
08/02/2025 23:06,9.14,8.27,11.525,0.64
08/02/2025 23:07,7.88,7.24,1.81,1.01
08/02/2025 23:08,9.39,7.785,30.495,0.64
08/02/2025 23:09,7.9,7.48,0.795,0.62
08/02/2025 23:10,8.16,7.42,0.985,5.24
08/02/2025 23:11,11.76,7.28,8.98,0.72
08/02/2025 23:12,10.135,7.305,0.685,0.895
08/02/2025 23:13,10.445,7.52,0.735,0.685
08/02/2025 23:14,11.815,7.02,0.8,0.455
08/02/2025 23:15,7.75,6.975,0.765,0.545
08/02/2025 23:16,7.73,7.475,0.81,0.47
08/02/2025 23:17,7.855,8.135,0.705,0.6
08/02/2025 23:18,12.735,7.315,0.6,0.56
08/02/2025 23:19,9.305,7.285,0.55,0.45
08/02/2025 23:20,8.48,7.31,0.49,0.475
08/02/2025 23:21,10.025,7.11,0.625,0.44
08/02/2025 23:22,9.04,7.465,0.585,0.635
08/02/2025 23:23,9.48,6.835,0.47,0.475
08/02/2025 23:24,8.93,6.82,0.535,0.445
08/02/2025 23:25,8.7,11.68,0.495,51.29
08/02/2025 23:26,8.605,7.5,33.97,0.7
08/02/2025 23:27,9.615,7.07,16.245,0.695
08/02/2025 23:28,10.41,7.055,0.665,0.505
08/02/2025 23:29,12.155,7.19,0.575,0.44
08/02/2025 23:30,10.905,7.495,0.505,0.5
08/02/2025 23:31,10.355,7.41,0.59,0.43
08/02/2025 23:32,17.27,7.02,0.46,0.635
08/02/2025 23:33,31.72,7.42,0.48,0.55
08/02/2025 23:34,20.235,7.2,0.53,0.885
08/02/2025 23:35,8.355,7.25,0.49,5.44
08/02/2025 23:36,8.32,7.195,0.81,24.395
08/02/2025 23:37,8.235,6.775,3.895,0.81
08/02/2025 23:38,9.41,7.36,0.715,0.625
08/02/2025 23:39,9.405,7.335,0.805,0.62
08/02/2025 23:40,8.615,7.29,0.735,8.86
08/02/2025 23:41,9.045,7.035,5.41,0.705
08/02/2025 23:42,8.88,6.85,0.665,0.865
08/02/2025 23:43,7.88,6.905,0.775,0.6
08/02/2025 23:44,9.265,7.48,0.665,0.605
08/02/2025 23:45,7.74,6.88,0.615,0.65
08/02/2025 23:46,6.865,6.905,0.68,0.54
08/02/2025 23:47,6.73,7.41,0.54,0.6
08/02/2025 23:48,9.395,7.225,0.56,0.48
08/02/2025 23:49,7.94,7.395,0.52,0.435
08/02/2025 23:50,8.855,6.945,0.63,0.425
08/02/2025 23:51,6.84,6.805,0.5,0.485
08/02/2025 23:52,7.44,7.175,0.455,0.595
08/02/2025 23:53,7.685,7.465,0.57,0.545
08/02/2025 23:54,7.36,6.94,0.54,0.44
08/02/2025 23:55,7.575,6.99,0.605,7.575
08/02/2025 23:56,7.86,7.36,7.575,0.515
08/02/2025 23:57,9.755,7.275,0.515,0.635
08/02/2025 23:58,11.34,7.42,0.74,0.435
08/02/2025 23:59,7.42,7.185,0.54,0.44
09/02/2025 00:00,7.07,7.165,2.965,0.48
09/02/2025 00:01,9.025,10.61,0.605,2.89
09/02/2025 00:02,10.13,11.26,0.455,0.62
09/02/2025 00:03,11.26,11.28,0.565,0.635
09/02/2025 00:04,10.115,10.6,0.535,0.55
09/02/2025 00:05,10.095,10.01,0.63,0.435
09/02/2025 00:06,10.23,7.705,1.29,0.45
09/02/2025 00:07,8.42,7.36,3.125,0.61
09/02/2025 00:08,11.585,7.07,2.6,0.48
09/02/2025 00:09,7.47,7.02,0.785,0.44
09/02/2025 00:10,7.745,9.175,0.615,5.035
09/02/2025 00:11,8.885,9.295,5.035,0.525
09/02/2025 00:12,8.785,8.75,0.515,0.7
09/02/2025 00:13,9.045,8.81,0.59,0.485
09/02/2025 00:14,8.915,8.535,0.64,0.435
09/02/2025 00:15,9.3,6.765,0.5,0.605
09/02/2025 00:16,8.96,7.235,0.575,0.445
09/02/2025 00:17,11.8,6.79,0.455,0.56
09/02/2025 00:18,9.66,7.02,0.66,0.55
09/02/2025 00:19,8.235,9.055,0.6,0.44
09/02/2025 00:20,9.575,9.19,0.7,0.465
09/02/2025 00:21,10.52,8.33,0.795,0.425
09/02/2025 00:22,9.035,8.46,0.795,0.66
09/02/2025 00:23,8.935,7.905,0.85,0.44
09/02/2025 00:24,9.125,7.19,0.54,0.44
09/02/2025 00:25,7.81,7.065,0.62,7.595
09/02/2025 00:26,7.17,6.87,9.05,0.535
09/02/2025 00:27,7.735,7.21,0.525,0.745
09/02/2025 00:28,9.29,8.265,0.62,0.49
09/02/2025 00:29,10.355,8.37,0.56,0.445
09/02/2025 00:30,7.68,8.34,0.63,0.44
09/02/2025 00:31,7.99,7.555,0.47,0.475
09/02/2025 00:32,9.185,7.76,0.465,0.605
09/02/2025 00:33,9.565,7.365,0.455,0.55
09/02/2025 00:34,8.33,7.17,0.55,0.495
09/02/2025 00:35,7.11,6.63,0.505,0.5
09/02/2025 00:36,7.11,6.99,0.575,1.06
09/02/2025 00:37,7.315,7.71,0.46,3.225
09/02/2025 00:38,8.265,8.025,0.58,1.125
09/02/2025 00:39,7.915,7.815,0.63,0.455
09/02/2025 00:40,7.495,7.375,0.51,5.195
09/02/2025 00:41,9.265,7.47,5.235,0.705
09/02/2025 00:42,8.45,7.29,0.53,1.73
09/02/2025 00:43,10.195,7.225,0.71,0.505
09/02/2025 00:44,10.005,6.89,0.555,0.445
09/02/2025 00:45,7.23,6.89,1.14,0.485
09/02/2025 00:46,7.135,7.34,0.465,0.485
09/02/2025 00:47,7.315,7.685,0.455,0.555
09/02/2025 00:48,8.425,7.71,0.7,0.495
09/02/2025 00:49,7.09,7.285,0.53,0.445
09/02/2025 00:50,8.14,7.475,0.495,0.485
09/02/2025 00:51,8.73,7.085,0.625,0.445
09/02/2025 00:52,7.435,7.11,0.45,0.56
09/02/2025 00:53,7.7,7.015,0.68,0.44
09/02/2025 00:54,7.185,6.96,0.535,0.535
09/02/2025 00:55,9.94,6.98,0.49,9.145
09/02/2025 00:56,8.51,7.725,7.485,0.535
09/02/2025 00:57,9.735,7.2,0.495,0.625
09/02/2025 00:58,8.155,7.045,0.66,0.495
09/02/2025 00:59,7.23,7.6,0.525,0.44
09/02/2025 01:00,7.79,7.025,2.765,0.49
09/02/2025 01:01,10.11,8.89,0.7,0.56
09/02/2025 01:02,9.045,8.515,0.46,2.81
09/02/2025 01:03,9.165,8.67,0.445,0.65
09/02/2025 01:04,9.595,8.975,0.535,0.45
09/02/2025 01:05,8.735,8.83,0.49,0.47
09/02/2025 01:06,8.185,7.55,0.565,0.485
09/02/2025 01:07,7.285,7.16,0.45,0.565
09/02/2025 01:08,9.935,7.39,0.865,0.48
09/02/2025 01:09,7.635,7.26,2.94,0.435
09/02/2025 01:10,9.585,7.515,1.58,5.16
09/02/2025 01:11,7.87,6.875,5.18,0.58
09/02/2025 01:12,7.025,7.06,0.53,0.64
09/02/2025 01:13,7.625,7.2,0.54,0.545
09/02/2025 01:14,10.74,7.475,0.63,0.445
09/02/2025 01:15,7.925,11.98,0.495,0.585
09/02/2025 01:16,6.91,7.13,0.455,0.495
09/02/2025 01:17,7.5,7.46,0.45,0.56
09/02/2025 01:18,7.915,7.295,0.685,0.5
09/02/2025 01:19,7.23,7.3,0.67,0.445
09/02/2025 01:20,9.06,7.22,0.815,0.43
09/02/2025 01:21,7.44,6.91,0.845,0.445
09/02/2025 01:22,7.92,6.88,0.655,0.65
09/02/2025 01:23,9.16,7.605,0.77,0.5
09/02/2025 01:24,8.855,7.295,0.55,0.44
09/02/2025 01:25,8.5,6.835,0.6,7.49
09/02/2025 01:26,8.365,7.35,7.505,0.49
09/02/2025 01:27,7.645,7.195,0.54,0.685
09/02/2025 01:28,7.94,7.655,0.7,0.495
09/02/2025 01:29,9.29,7.605,0.54,0.435
09/02/2025 01:30,7.325,7.03,0.61,0.455
09/02/2025 01:31,7.54,7.005,0.46,0.48
09/02/2025 01:32,7.715,7.47,0.45,0.565
09/02/2025 01:33,7.53,7.295,0.565,0.535
09/02/2025 01:34,8.565,6.805,0.53,0.475
09/02/2025 01:35,7.45,7.27,0.605,0.455
09/02/2025 01:36,7.705,7.415,0.555,0.485
09/02/2025 01:37,9.39,7.38,0.45,0.565
09/02/2025 01:38,9.155,6.855,0.675,1.715
09/02/2025 01:39,8.97,7.29,0.63,2.85
09/02/2025 01:40,7.4,7.17,0.85,5.255
09/02/2025 01:41,7.61,7.34,6.74,0.49
09/02/2025 01:42,7.24,7.165,0.51,0.655
09/02/2025 01:43,7.71,6.8,0.635,0.495
09/02/2025 01:44,7.2,7.285,0.52,0.44
09/02/2025 01:45,10.05,7.21,0.6,0.45
09/02/2025 01:46,9.15,7.42,0.45,0.485
09/02/2025 01:47,7.225,7.065,0.445,0.555
09/02/2025 01:48,7.825,7.355,0.55,0.555
09/02/2025 01:49,7.24,7.115,0.52,0.45
09/02/2025 01:50,7.4,7.33,0.49,0.49
09/02/2025 01:51,7.36,7.19,0.615,0.445
09/02/2025 01:52,7.63,6.86,0.45,0.56
09/02/2025 01:53,7.845,7.165,0.45,0.545
09/02/2025 01:54,8.83,7.495,0.535,0.45
09/02/2025 01:55,10.8,7.35,0.485,7.68
09/02/2025 01:56,7.81,7.14,7.615,0.48
09/02/2025 01:57,7.23,6.975,0.515,0.715
09/02/2025 01:58,7.82,7.02,0.535,0.54
09/02/2025 01:59,7.8,7.72,0.535,0.455
09/02/2025 02:00,7.91,7.175,2.74,0.485
09/02/2025 02:01,9.47,7.585,0.71,0.495
09/02/2025 02:02,8.86,8.82,0.61,2.905
09/02/2025 02:03,8.83,8.27,0.45,0.65
09/02/2025 02:04,9.635,9.29,0.545,0.45
09/02/2025 02:05,8.725,8.87,0.495,0.44
09/02/2025 02:06,8.305,7.6,0.695,0.49
09/02/2025 02:07,9.075,7.25,0.46,0.575
09/02/2025 02:08,12.08,7.57,0.59,0.48
09/02/2025 02:09,8.59,7.095,0.53,0.445
09/02/2025 02:10,8.645,6.9,1.35,6.655
09/02/2025 02:11,7.4,7.54,8.375,0.545
09/02/2025 02:12,7.31,7.19,0.87,0.645
09/02/2025 02:13,9.03,7.28,0.645,0.535
09/02/2025 02:14,7.255,7.095,0.65,0.445
09/02/2025 02:15,7.88,7.065,0.52,1.185
09/02/2025 02:16,7.445,6.98,0.47,0.54
09/02/2025 02:17,7.9,7.79,0.46,0.555
09/02/2025 02:18,10.145,7.32,0.685,0.505
09/02/2025 02:19,10.01,7.335,0.54,0.44
09/02/2025 02:20,8.205,7.285,0.59,0.435
09/02/2025 02:21,8.125,6.9,0.745,0.435
09/02/2025 02:22,7.545,7.71,0.475,0.64
09/02/2025 02:23,7.45,6.93,0.695,0.445
09/02/2025 02:24,9.085,7.3,0.55,0.44
09/02/2025 02:25,7.015,7.245,0.49,0.5
09/02/2025 02:26,7.505,7.36,7.59,5.3
09/02/2025 02:27,7.365,7.03,0.515,0.685
09/02/2025 02:28,7.37,7.16,0.595,0.54
